"","rent","bedroom","livingroom","bathroom","area","room","floor_grp","subway","region","heating"
"1410",2773,4,1,1,14,"次卧","中楼层","是","昌平","集中供暖"
"1411",2458,3,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
"1412",3420,4,1,2,13,"次卧","低楼层","是","丰台","集中供暖"
"1413",2519,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"1414",2737,2,1,1,20,"主卧","高楼层","是","通州","集中供暖"
"1415",2367,2,1,1,8,"次卧","高楼层","是","通州","集中供暖"
"1416",3326,2,1,1,17,"主卧","中楼层","否","朝阳","集中供暖"
"1417",2700,3,1,1,11,"次卧","中楼层","是","朝阳","自采暖"
"1418",2774,3,1,1,9,"次卧","中楼层","是","昌平","集中供暖"
"1419",2419,3,1,1,11,"次卧","高楼层","否","丰台","集中供暖"
"1420",2659,3,1,1,7,"次卧","高楼层","是","朝阳","自采暖"
"1421",2717,4,1,1,8,"次卧","高楼层","否","朝阳","集中供暖"
"1422",2279,2,1,1,10,"次卧","高楼层","是","通州","集中供暖"
"1423",2491,4,1,1,9,"次卧","低楼层","是","通州","集中供暖"
"1424",2548,3,1,1,9,"次卧","低楼层","是","朝阳","自采暖"
"1425",2304,2,1,1,10,"次卧","高楼层","是","通州","集中供暖"
"1426",2124,4,1,1,11,"次卧","低楼层","是","顺义","集中供暖"
"1427",4149,4,1,1,21,"主卧","中楼层","是","石景山","集中供暖"
"1428",3608,4,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
"1429",3886,2,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
"1430",2102,3,1,1,11,"次卧","低楼层","是","通州","自采暖"
"1431",2850,3,1,1,20,"主卧","低楼层","是","通州","自采暖"
"1432",2462,4,1,1,12,"次卧","中楼层","否","丰台","集中供暖"
"1433",1950,3,1,1,11,"次卧","高楼层","否","顺义","集中供暖"
"1434",2650,2,1,1,12,"主卧","高楼层","是","顺义","集中供暖"
"1435",1839,4,1,1,12,"次卧","低楼层","是","房山","自采暖"
"1436",3300,3,1,1,11,"主卧","低楼层","是","海淀","自采暖"
"1437",3774,3,1,1,13,"主卧","低楼层","是","朝阳","集中供暖"
"1438",2348,4,1,1,11,"次卧","高楼层","是","大兴","集中供暖"
"1439",2178,3,1,1,11,"主卧","低楼层","是","房山","自采暖"
"1440",3883,3,1,1,18,"次卧","低楼层","是","朝阳","集中供暖"
"1441",5708,4,1,1,18,"主卧","高楼层","是","朝阳","集中供暖"
"1442",2878,3,1,1,10,"次卧","高楼层","是","石景山","集中供暖"
"1443",4081,2,1,1,17,"主卧","高楼层","是","朝阳","集中供暖"
"1444",3352,2,1,1,15,"主卧","中楼层","否","丰台","集中供暖"
"1445",3870,2,1,1,18,"主卧","高楼层","是","丰台","集中供暖"
"1446",2404,3,1,1,10,"次卧","低楼层","是","朝阳","自采暖"
"1447",3424,2,1,1,8,"次卧","中楼层","是","朝阳","集中供暖"
"1448",2079,3,1,1,11,"次卧","中楼层","否","通州","集中供暖"
"1449",2682,2,1,1,17,"主卧","中楼层","是","顺义","集中供暖"
"1450",2536,4,1,1,10,"次卧","低楼层","是","丰台","集中供暖"
"1451",2702,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
"1452",3147,3,1,1,17,"主卧","高楼层","是","丰台","集中供暖"
"1453",3288,3,1,1,12,"主卧","高楼层","是","昌平","自采暖"
"1454",3890,3,1,1,11,"次卧","低楼层","是","朝阳","集中供暖"
"1455",2336,2,1,1,18,"主卧","高楼层","是","昌平","集中供暖"
"1456",3363,3,1,1,13,"次卧","高楼层","是","朝阳","集中供暖"
"1457",4028,3,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
"1458",3885,3,1,1,22,"主卧","中楼层","是","朝阳","自采暖"
"1459",2472,3,1,1,10,"次卧","高楼层","否","朝阳","自采暖"
"1460",4021,2,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
"1461",4658,4,1,1,20,"主卧","低楼层","是","朝阳","集中供暖"
"1462",4174,4,1,1,9,"次卧","中楼层","是","朝阳","自采暖"
"1463",3762,2,1,1,12,"次卧","中楼层","是","海淀","集中供暖"
"1464",2856,3,1,1,8,"次卧","低楼层","是","海淀","自采暖"
"1465",3019,4,1,1,14,"次卧","高楼层","是","丰台","集中供暖"
"1466",3520,4,1,1,10,"次卧","低楼层","是","海淀","集中供暖"
"1467",2685,3,1,1,8,"次卧","高楼层","是","海淀","集中供暖"
"1468",2724,3,1,1,13,"次卧","低楼层","是","丰台","集中供暖"
"1469",1996,3,1,1,20,"主卧","低楼层","否","顺义","集中供暖"
"1470",4784,2,1,1,22,"主卧","中楼层","是","朝阳","集中供暖"
"1471",4224,2,1,1,13,"次卧","中楼层","是","西城","集中供暖"
"1472",2113,3,1,1,13,"次卧","高楼层","是","顺义","集中供暖"
"1473",2563,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"1474",3657,2,1,1,16,"主卧","中楼层","是","朝阳","集中供暖"
"1475",2091,3,1,1,12,"次卧","低楼层","否","通州","集中供暖"
"1476",3746,3,1,2,12,"次卧","高楼层","是","朝阳","集中供暖"
"1477",2675,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
"1478",3352,3,1,1,14,"主卧","中楼层","是","昌平","集中供暖"
"1479",3287,3,1,1,13,"次卧","中楼层","是","昌平","集中供暖"
"1480",2691,3,1,1,9,"次卧","中楼层","是","昌平","集中供暖"
"1481",2610,3,1,1,11,"主卧","中楼层","是","昌平","集中供暖"
"1482",3076,5,1,1,11,"次卧","中楼层","是","朝阳","集中供暖"
"1483",2661,3,1,1,9,"次卧","高楼层","是","昌平","集中供暖"
"1484",2483,3,1,1,9,"次卧","高楼层","是","朝阳","集中供暖"
"1485",2794,4,1,1,12,"次卧","中楼层","是","朝阳","集中供暖"
"1486",3112,4,1,1,10,"主卧","高楼层","是","海淀","自采暖"
"1487",2629,4,1,1,6,"次卧","高楼层","是","海淀","自采暖"
"1488",2222,3,1,1,9,"次卧","低楼层","是","大兴","集中供暖"
"1489",2731,3,1,1,8,"次卧","低楼层","是","丰台","集中供暖"
"1490",3656,4,1,1,13,"次卧","中楼层","是","朝阳","集中供暖"
"1491",3585,3,1,1,10,"次卧","高楼层","是","昌平","自采暖"
"1492",2766,3,1,1,14,"次卧","高楼层","是","昌平","集中供暖"
"1493",3180,3,1,1,12,"主卧","中楼层","是","海淀","集中供暖"
"1494",3653,3,1,1,12,"次卧","低楼层","是","朝阳","集中供暖"
"1495",4001,2,1,1,19,"主卧","中楼层","是","海淀","集中供暖"
"1496",2678,4,1,1,10,"次卧","中楼层","是","昌平","自采暖"
"1497",3127,3,1,1,16,"主卧","低楼层","否","朝阳","自采暖"
"1498",4073,4,1,2,13,"次卧","中楼层","是","朝阳","自采暖"
"1499",2491,2,1,1,10,"次卧","低楼层","是","通州","集中供暖"
"1500",2349,2,1,1,12,"主卧","高楼层","是","通州","集中供暖"
"1501",4286,2,1,1,11,"次卧","中楼层","是","西城","集中供暖"
"1502",2810,3,1,1,12,"主卧","中楼层","是","朝阳","自采暖"
"1503",4594,2,1,1,15,"主卧","中楼层","是","海淀","集中供暖"
"1504",2338,3,1,1,13,"次卧","低楼层","是","通州","集中供暖"
"1505",3379,4,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
"1506",2372,2,1,1,12,"次卧","中楼层","是","通州","集中供暖"
"1507",3595,2,1,1,23,"主卧","高楼层","是","顺义","集中供暖"
"1508",2504,3,1,1,8,"次卧","低楼层","是","通州","集中供暖"
"1509",2710,4,1,1,10,"次卧","高楼层","是","昌平","自采暖"
"1510",3007,5,1,1,11,"次卧","高楼层","是","朝阳","集中供暖"
"1511",2721,3,1,1,15,"主卧","低楼层","是","朝阳","集中供暖"
"1512",2252,2,1,1,11,"次卧","低楼层","是","通州","集中供暖"
"1513",3079,3,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
"1514",2820,3,1,1,8,"次卧","低楼层","是","海淀","自采暖"
"1515",2855,3,1,1,12,"主卧","低楼层","是","昌平","集中供暖"
"1516",3510,2,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
"1517",2610,3,1,1,12,"次卧","高楼层","是","通州","集中供暖"
"1518",2174,3,1,1,9,"次卧","中楼层","否","昌平","集中供暖"
"1519",2598,2,1,1,19,"主卧","高楼层","否","大兴","集中供暖"
"1520",3494,5,1,2,12,"次卧","高楼层","是","朝阳","集中供暖"
"1521",2770,4,1,1,12,"主卧","中楼层","是","昌平","集中供暖"
"1522",2387,4,1,1,12,"次卧","高楼层","是","朝阳","自采暖"
"1523",2004,4,1,1,7,"次卧","高楼层","否","顺义","集中供暖"
"1524",2793,3,1,1,10,"次卧","中楼层","是","朝阳","自采暖"
"1525",3070,2,1,1,9,"次卧","中楼层","是","朝阳","集中供暖"
"1526",3770,3,1,1,11,"次卧","高楼层","是","昌平","自采暖"
"1527",3826,3,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
"1528",3542,3,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
"1529",3522,3,1,1,8,"次卧","高楼层","是","朝阳","集中供暖"
"1530",2870,3,1,1,15,"次卧","低楼层","是","昌平","集中供暖"
"1531",1998,3,1,1,14,"次卧","高楼层","是","昌平","集中供暖"
"1532",4480,2,1,1,19,"主卧","高楼层","是","朝阳","集中供暖"
"1533",2531,2,1,1,12,"主卧","低楼层","是","通州","集中供暖"
"1534",2512,3,1,1,12,"主卧","低楼层","否","大兴","集中供暖"
"1535",2612,3,1,1,12,"次卧","中楼层","是","丰台","集中供暖"
"1536",2647,2,1,1,10,"次卧","低楼层","是","大兴","集中供暖"
"1537",3642,4,1,1,13,"主卧","中楼层","是","朝阳","自采暖"
"1538",5165,2,1,1,16,"主卧","高楼层","是","朝阳","集中供暖"
"1539",2529,4,1,1,23,"主卧","中楼层","否","顺义","集中供暖"
"1540",2620,3,1,1,11,"主卧","中楼层","是","昌平","集中供暖"
"1541",3135,3,1,1,12,"次卧","中楼层","否","朝阳","自采暖"
"1542",1861,4,1,1,8,"次卧","低楼层","否","通州","集中供暖"
"1543",3800,3,1,1,22,"主卧","低楼层","是","昌平","集中供暖"
"1544",1874,3,1,1,8,"次卧","低楼层","是","通州","集中供暖"
"1545",2752,3,1,1,9,"次卧","低楼层","是","朝阳","集中供暖"
"1546",2402,3,1,1,10,"次卧","中楼层","否","通州","自采暖"
"1547",2584,3,1,1,15,"主卧","高楼层","是","大兴","自采暖"
"1548",2531,3,1,1,8,"次卧","中楼层","是","丰台","集中供暖"
"1549",4228,3,1,1,16,"主卧","中楼层","否","朝阳","自采暖"
"1550",2879,3,1,1,11,"次卧","中楼层","否","朝阳","自采暖"
"1551",2774,3,1,1,17,"主卧","高楼层","是","朝阳","集中供暖"
"1552",2542,4,1,1,10,"次卧","低楼层","是","顺义","集中供暖"
"1553",3281,3,1,1,13,"主卧","高楼层","是","丰台","集中供暖"
"1554",2749,5,1,1,10,"次卧","高楼层","是","昌平","集中供暖"
"1555",1844,4,1,1,12,"次卧","中楼层","否","昌平","集中供暖"
"1556",2776,4,2,2,8,"次卧","中楼层","是","朝阳","自采暖"
"1557",3798,3,1,1,17,"主卧","中楼层","是","朝阳","集中供暖"
"1558",3968,4,1,1,18,"主卧","高楼层","是","丰台","集中供暖"
"1559",2587,4,1,1,10,"次卧","低楼层","是","朝阳","集中供暖"
"1560",3028,3,1,1,15,"主卧","低楼层","否","通州","集中供暖"
"1561",2598,4,1,1,8,"次卧","中楼层","是","朝阳","自采暖"
"1562",3296,4,1,1,12,"次卧","中楼层","是","昌平","集中供暖"
"1563",2681,2,1,1,12,"次卧","中楼层","是","通州","集中供暖"
"1564",2514,4,1,1,14,"次卧","高楼层","是","海淀","集中供暖"
"1565",3935,2,1,1,20,"主卧","高楼层","是","海淀","集中供暖"
"1566",2298,4,1,1,16,"主卧","高楼层","是","丰台","自采暖"
"1567",3636,2,1,1,11,"次卧","中楼层","是","朝阳","自采暖"
"1568",3258,2,1,1,12,"主卧","高楼层","是","海淀","集中供暖"
"1569",2701,2,1,1,17,"主卧","中楼层","是","石景山","集中供暖"
"1570",4688,3,1,1,14,"主卧","低楼层","是","海淀","集中供暖"
"1571",3774,3,1,1,15,"主卧","中楼层","是","朝阳","集中供暖"
"1572",2617,2,1,1,12,"次卧","低楼层","是","通州","集中供暖"
"1573",3833,4,1,1,24,"主卧","高楼层","否","昌平","集中供暖"
"1574",4005,3,1,1,15,"主卧","低楼层","是","海淀","集中供暖"
"1575",2759,3,1,1,13,"主卧","高楼层","是","昌平","集中供暖"
"1576",2605,2,1,1,9,"主卧","低楼层","是","顺义","集中供暖"
"1577",3552,3,1,1,18,"主卧","中楼层","否","昌平","集中供暖"
"1578",2520,3,1,1,11,"主卧","低楼层","否","丰台","集中供暖"
"1579",2690,3,1,1,9,"次卧","低楼层","是","昌平","集中供暖"
"1580",3205,2,1,1,14,"主卧","高楼层","是","朝阳","集中供暖"
"1581",2755,3,1,1,13,"主卧","中楼层","是","昌平","集中供暖"
"1582",2673,3,1,1,9,"次卧","中楼层","是","昌平","集中供暖"
"1583",2864,3,1,1,11,"次卧","低楼层","是","朝阳","自采暖"
"1584",1939,4,1,1,14,"主卧","低楼层","是","房山","集中供暖"
"1585",2772,2,1,1,11,"主卧","低楼层","是","丰台","集中供暖"
"1586",2285,2,1,1,12,"次卧","低楼层","是","顺义","集中供暖"
"1587",2639,3,1,1,10,"次卧","高楼层","是","石景山","集中供暖"
"1588",3584,5,1,1,9,"次卧","中楼层","否","朝阳","自采暖"
"1589",2583,3,1,1,9,"次卧","中楼层","否","朝阳","集中供暖"
"1590",2746,2,1,1,11,"次卧","高楼层","是","丰台","集中供暖"
"1591",3397,2,1,1,21,"主卧","高楼层","是","丰台","集中供暖"
"1592",1918,3,1,1,9,"次卧","高楼层","是","顺义","集中供暖"
"1593",2890,5,1,1,6,"次卧","中楼层","是","朝阳","集中供暖"
"1594",2623,4,1,1,12,"主卧","低楼层","是","朝阳","自采暖"
"1595",2564,4,1,1,11,"次卧","低楼层","是","朝阳","自采暖"
"1596",2520,4,1,1,11,"次卧","高楼层","是","丰台","集中供暖"
"1597",3146,3,1,1,11,"次卧","高楼层","是","朝阳","自采暖"
"1598",3092,3,1,1,9,"次卧","高楼层","是","昌平","自采暖"
"1599",3669,3,1,1,11,"主卧","低楼层","是","昌平","自采暖"
"1600",2420,4,1,1,18,"主卧","低楼层","是","大兴","集中供暖"
"1601",3329,3,1,1,12,"次卧","中楼层","是","昌平","集中供暖"
"1602",3017,3,1,1,10,"主卧","中楼层","是","朝阳","集中供暖"
"1603",2682,4,1,1,9,"次卧","高楼层","是","丰台","集中供暖"
"1604",2700,4,1,1,12,"次卧","高楼层","是","昌平","集中供暖"
"1605",2440,2,1,1,9,"主卧","低楼层","否","通州","集中供暖"
"1606",3961,3,1,1,16,"主卧","高楼层","是","昌平","自采暖"
"1607",4593,2,1,1,12,"次卧","高楼层","是","西城","集中供暖"
"1608",3662,4,1,1,11,"次卧","中楼层","否","海淀","集中供暖"
"1609",4093,2,1,1,19,"主卧","高楼层","是","朝阳","集中供暖"
"1610",3715,3,1,1,10,"次卧","高楼层","是","朝阳","集中供暖"
"1611",3620,4,1,1,9,"次卧","高楼层","是","西城","集中供暖"
"1612",2616,3,1,1,8,"次卧","高楼层","是","昌平","集中供暖"
"1613",2565,5,1,1,13,"次卧","高楼层","否","昌平","集中供暖"
"1614",2875,3,1,1,14,"主卧","中楼层","是","丰台","自采暖"
"1615",2871,3,1,1,13,"主卧","高楼层","是","海淀","集中供暖"
"1616",4894,4,1,1,25,"主卧","中楼层","是","朝阳","集中供暖"
"1617",1950,5,1,1,10,"次卧","低楼层","否","通州","集中供暖"
"1618",2689,2,1,1,16,"主卧","中楼层","是","通州","集中供暖"
"1619",2754,3,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
"1620",2197,4,1,1,14,"主卧","中楼层","是","丰台","自采暖"
"1621",2891,3,1,1,11,"主卧","高楼层","否","朝阳","集中供暖"
"1622",2140,4,1,1,14,"主卧","中楼层","是","大兴","集中供暖"
"1623",4255,2,1,1,17,"主卧","中楼层","是","海淀","集中供暖"
"1624",4690,3,1,1,14,"次卧","低楼层","是","海淀","集中供暖"
"1625",4906,3,1,1,15,"主卧","低楼层","是","海淀","集中供暖"
"1626",4800,3,1,1,15,"次卧","低楼层","是","海淀","集中供暖"
"1627",2033,4,1,1,10,"次卧","中楼层","否","通州","集中供暖"
"1628",2590,4,1,1,14,"主卧","高楼层","否","通州","集中供暖"
"1629",3388,4,1,1,12,"次卧","高楼层","是","朝阳","集中供暖"
"1630",3639,4,1,1,17,"主卧","低楼层","是","朝阳","集中供暖"
"1631",2640,3,1,1,9,"次卧","低楼层","是","昌平","集中供暖"
"1632",3648,3,1,1,8,"次卧","低楼层","是","海淀","集中供暖"
"1633",2539,3,1,1,13,"主卧","高楼层","是","丰台","集中供暖"
"1634",2774,3,1,1,11,"主卧","高楼层","是","昌平","集中供暖"
"1635",3418,3,1,1,14,"次卧","高楼层","是","东城","集中供暖"
"1636",3907,4,1,1,14,"次卧","中楼层","是","西城","集中供暖"
"1637",2624,3,1,1,10,"主卧","高楼层","是","朝阳","集中供暖"
"1638",2616,3,1,1,13,"主卧","高楼层","否","顺义","集中供暖"
"1639",2604,2,1,1,17,"主卧","高楼层","是","顺义","集中供暖"
"1640",1699,4,1,1,9,"次卧","低楼层","是","房山","集中供暖"
"1641",2349,4,1,1,9,"次卧","中楼层","是","顺义","集中供暖"
"1642",2541,2,1,1,9,"主卧","中楼层","是","朝阳","集中供暖"
"1643",2709,3,1,1,9,"次卧","低楼层","是","朝阳","自采暖"
"1644",1858,4,1,1,13,"次卧","高楼层","否","昌平","集中供暖"
"1645",2631,4,1,1,11,"次卧","中楼层","是","昌平","自采暖"
"1646",3321,3,1,1,13,"主卧","低楼层","否","海淀","集中供暖"
"1647",1628,5,1,1,7,"次卧","中楼层","是","房山","集中供暖"
"1648",3696,2,1,1,18,"主卧","中楼层","是","石景山","集中供暖"
"1649",3947,2,1,1,8,"次卧","低楼层","是","朝阳","集中供暖"
"1650",2072,4,1,1,10,"次卧","高楼层","是","通州","集中供暖"
"1651",2651,3,1,1,13,"主卧","中楼层","是","昌平","集中供暖"
"1652",1870,3,1,1,11,"主卧","中楼层","否","顺义","集中供暖"
"1653",3096,4,1,1,14,"次卧","高楼层","是","朝阳","集中供暖"
"1654",2359,2,1,1,9,"主卧","低楼层","否","顺义","集中供暖"
"1655",3678,2,1,1,20,"主卧","中楼层","是","丰台","集中供暖"
"1656",3297,5,1,2,17,"次卧","高楼层","是","朝阳","自采暖"
"1657",3047,3,1,1,15,"主卧","高楼层","是","朝阳","集中供暖"
"1658",1911,3,1,1,13,"主卧","中楼层","是","房山","自采暖"
"1659",2882,2,1,1,12,"主卧","低楼层","是","石景山","集中供暖"
"1660",2458,2,1,1,8,"次卧","高楼层","否","大兴","集中供暖"
"1661",2209,4,1,1,13,"次卧","中楼层","是","大兴","集中供暖"
"1662",3124,5,1,1,17,"次卧","中楼层","是","通州","集中供暖"
"1663",5589,4,1,1,19,"主卧","高楼层","否","朝阳","集中供暖"
"1664",2645,3,1,1,11,"次卧","中楼层","否","昌平","集中供暖"
